epoch,training_time,lr,train_loss,test_loss,f1_value,val_acc,precision,recall
1_fold|epoch_214_2022-12-01 12:40:56,14.41s,0.00000010,0.0017,0.0757,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_215_2022-12-01 12:41:16,14.46s,0.00000010,0.0016,0.0762,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_216_2022-12-01 12:41:35,14.67s,0.00000010,0.0017,0.0768,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_217_2022-12-01 12:41:54,14.35s,0.00000010,0.0017,0.0778,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_218_2022-12-01 12:42:13,14.40s,0.00000010,0.0019,0.0800,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_219_2022-12-01 12:42:32,14.41s,0.00000010,0.0018,0.0792,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_220_2022-12-01 12:42:51,14.45s,0.00000010,0.0017,0.0760,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_221_2022-12-01 12:43:11,14.37s,0.00000010,0.0018,0.0769,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_222_2022-12-01 12:43:30,14.35s,0.00000010,0.0016,0.0789,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_223_2022-12-01 12:43:49,14.44s,0.00000010,0.0017,0.0780,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_224_2022-12-01 12:44:08,14.43s,0.00000010,0.0016,0.0792,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_225_2022-12-01 12:44:27,14.59s,0.00000010,0.0017,0.0753,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_226_2022-12-01 12:44:47,14.56s,0.00000010,0.0016,0.0806,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_227_2022-12-01 12:45:06,14.40s,0.00000010,0.0018,0.0839,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_228_2022-12-01 12:45:25,14.42s,0.00000010,0.0017,0.0726,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_229_2022-12-01 12:45:44,14.56s,0.00000010,0.0017,0.0746,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_230_2022-12-01 12:46:03,14.55s,0.00000010,0.0017,0.0712,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_231_2022-12-01 12:46:23,14.52s,0.00000010,0.0018,0.0771,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_232_2022-12-01 12:46:42,14.48s,0.00000010,0.0017,0.0809,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_233_2022-12-01 12:47:01,14.38s,0.00000010,0.0017,0.0761,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_234_2022-12-01 12:47:20,14.34s,0.00000010,0.0017,0.0738,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_235_2022-12-01 12:47:39,14.25s,0.00000010,0.0017,0.0749,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_236_2022-12-01 12:47:58,14.54s,0.00000010,0.0018,0.0785,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_237_2022-12-01 12:48:18,14.42s,0.00000010,0.0018,0.0771,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_238_2022-12-01 12:48:37,14.37s,0.00000010,0.0018,0.0758,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_239_2022-12-01 12:48:56,14.33s,0.00000010,0.0017,0.0786,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_240_2022-12-01 12:49:15,14.86s,0.00000010,0.0017,0.0806,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_241_2022-12-01 12:49:35,14.59s,0.00000010,0.0017,0.0787,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_242_2022-12-01 12:49:54,14.45s,0.00000010,0.0017,0.0827,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_243_2022-12-01 12:50:13,14.75s,0.00000010,0.0018,0.0735,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_244_2022-12-01 12:50:32,14.48s,0.00000010,0.0017,0.0758,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_245_2022-12-01 12:50:52,14.56s,0.00000010,0.0018,0.0798,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_246_2022-12-01 12:51:11,14.64s,0.00000010,0.0017,0.0837,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_247_2022-12-01 12:51:30,14.49s,0.00000010,0.0017,0.0762,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_248_2022-12-01 12:51:50,14.53s,0.00000010,0.0018,0.0743,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_249_2022-12-01 12:52:09,14.46s,0.00000010,0.0017,0.0805,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_250_2022-12-01 12:52:28,14.66s,0.00000010,0.0018,0.0763,0.9766,0.9766,0.9766,0.9766
1_fold|epoch_251_2022-12-01 12:52:47,14.47s,0.00000010,0.0018,0.0842,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_252_2022-12-01 12:53:07,14.49s,0.00000010,0.0017,0.0806,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_253_2022-12-01 12:53:26,14.49s,0.00000010,0.0018,0.0729,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_254_2022-12-01 12:53:45,14.57s,0.00000010,0.0017,0.0743,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_255_2022-12-01 12:54:04,14.36s,0.00000010,0.0018,0.0795,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_256_2022-12-01 12:54:24,14.69s,0.00000010,0.0018,0.0740,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_257_2022-12-01 12:54:43,14.48s,0.00000010,0.0017,0.0777,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_258_2022-12-01 12:55:02,14.63s,0.00000010,0.0018,0.0789,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_259_2022-12-01 12:55:22,14.64s,0.00000010,0.0017,0.0782,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_260_2022-12-01 12:55:41,14.53s,0.00000010,0.0017,0.0797,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_261_2022-12-01 12:56:00,14.38s,0.00000010,0.0017,0.0778,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_262_2022-12-01 12:56:19,14.44s,0.00000010,0.0018,0.0735,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_263_2022-12-01 12:56:38,14.42s,0.00000010,0.0017,0.0734,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_264_2022-12-01 12:56:58,14.35s,0.00000010,0.0017,0.0786,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_265_2022-12-01 12:57:17,14.46s,0.00000010,0.0018,0.0786,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_266_2022-12-01 12:57:36,14.46s,0.00000010,0.0017,0.0752,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_267_2022-12-01 12:57:55,14.32s,0.00000010,0.0016,0.0812,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_268_2022-12-01 12:58:14,14.39s,0.00000010,0.0018,0.0771,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_269_2022-12-01 12:58:33,14.41s,0.00000010,0.0017,0.0806,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_270_2022-12-01 12:58:52,14.52s,0.00000010,0.0018,0.0808,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_271_2022-12-01 12:59:11,14.38s,0.00000010,0.0017,0.0755,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_272_2022-12-01 12:59:31,14.62s,0.00000010,0.0018,0.0766,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_273_2022-12-01 12:59:50,14.61s,0.00000010,0.0018,0.0716,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_274_2022-12-01 13:00:09,14.46s,0.00000010,0.0017,0.0769,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_275_2022-12-01 13:00:29,14.60s,0.00000010,0.0017,0.0738,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_276_2022-12-01 13:00:48,14.44s,0.00000010,0.0017,0.0787,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_277_2022-12-01 13:01:07,14.34s,0.00000010,0.0018,0.0760,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_278_2022-12-01 13:01:26,14.57s,0.00000010,0.0017,0.0812,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_279_2022-12-01 13:01:46,14.71s,0.00000010,0.0018,0.0763,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_280_2022-12-01 13:02:05,14.51s,0.00000010,0.0017,0.0810,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_281_2022-12-01 13:02:24,14.53s,0.00000010,0.0017,0.0770,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_282_2022-12-01 13:02:43,14.55s,0.00000010,0.0018,0.0730,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_283_2022-12-01 13:03:03,14.53s,0.00000010,0.0018,0.0799,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_284_2022-12-01 13:03:22,14.48s,0.00000010,0.0018,0.0742,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_285_2022-12-01 13:03:41,14.57s,0.00000010,0.0017,0.0781,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_286_2022-12-01 13:04:00,14.53s,0.00000010,0.0017,0.0751,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_287_2022-12-01 13:04:20,14.77s,0.00000010,0.0017,0.0778,0.9766,0.9766,0.9766,0.9766
1_fold|epoch_288_2022-12-01 13:04:39,14.51s,0.00000010,0.0018,0.0799,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_289_2022-12-01 13:04:59,14.56s,0.00000010,0.0017,0.0783,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_290_2022-12-01 13:05:18,14.49s,0.00000010,0.0017,0.0774,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_291_2022-12-01 13:05:37,14.64s,0.00000010,0.0018,0.0757,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_292_2022-12-01 13:05:56,14.43s,0.00000010,0.0017,0.0809,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_293_2022-12-01 13:06:15,14.46s,0.00000010,0.0018,0.0721,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_294_2022-12-01 13:06:35,14.64s,0.00000010,0.0017,0.0773,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_295_2022-12-01 13:06:54,14.42s,0.00000010,0.0017,0.0843,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_296_2022-12-01 13:07:13,14.35s,0.00000010,0.0018,0.0775,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_297_2022-12-01 13:07:32,14.43s,0.00000010,0.0018,0.0738,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_298_2022-12-01 13:07:51,14.45s,0.00000010,0.0017,0.0777,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_299_2022-12-01 13:08:11,14.44s,0.00000010,0.0017,0.0754,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_300_2022-12-01 13:08:30,14.33s,0.00000010,0.0018,0.0761,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_301_2022-12-01 13:08:49,14.52s,0.00000010,0.0017,0.0781,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_302_2022-12-01 13:09:08,14.51s,0.00000010,0.0017,0.0789,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_303_2022-12-01 13:09:28,14.66s,0.00000010,0.0018,0.0729,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_304_2022-12-01 13:09:47,14.52s,0.00000010,0.0017,0.0815,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_305_2022-12-01 13:10:06,14.50s,0.00000010,0.0017,0.0788,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_306_2022-12-01 13:10:25,14.34s,0.00000010,0.0017,0.0790,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_307_2022-12-01 13:10:44,14.40s,0.00000010,0.0017,0.0778,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_308_2022-12-01 13:11:03,14.44s,0.00000010,0.0016,0.0786,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_309_2022-12-01 13:11:23,14.49s,0.00000010,0.0018,0.0780,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_310_2022-12-01 13:11:42,14.29s,0.00000010,0.0017,0.0743,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_311_2022-12-01 13:12:01,14.29s,0.00000010,0.0017,0.0753,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_312_2022-12-01 13:12:20,14.31s,0.00000010,0.0017,0.0768,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_313_2022-12-01 13:12:39,14.39s,0.00000010,0.0017,0.0789,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_314_2022-12-01 13:12:58,14.57s,0.00000010,0.0019,0.0755,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_315_2022-12-01 13:13:17,14.38s,0.00000010,0.0018,0.0769,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_316_2022-12-01 13:13:36,14.34s,0.00000010,0.0017,0.0760,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_317_2022-12-01 13:13:55,14.50s,0.00000010,0.0018,0.0701,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_318_2022-12-01 13:14:14,14.32s,0.00000010,0.0017,0.0771,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_319_2022-12-01 13:14:34,14.44s,0.00000010,0.0017,0.0766,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_320_2022-12-01 13:14:53,14.38s,0.00000010,0.0017,0.0789,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_321_2022-12-01 13:15:12,14.60s,0.00000010,0.0017,0.0805,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_322_2022-12-01 13:15:31,14.34s,0.00000010,0.0017,0.0832,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_323_2022-12-01 13:15:50,14.38s,0.00000010,0.0018,0.0770,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_324_2022-12-01 13:16:09,14.49s,0.00000010,0.0018,0.0771,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_325_2022-12-01 13:16:29,14.54s,0.00000010,0.0017,0.0788,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_326_2022-12-01 13:16:48,14.49s,0.00000010,0.0016,0.0798,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_327_2022-12-01 13:17:07,14.34s,0.00000010,0.0017,0.0750,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_328_2022-12-01 13:17:26,14.42s,0.00000010,0.0017,0.0752,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_329_2022-12-01 13:17:45,14.42s,0.00000010,0.0017,0.0802,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_330_2022-12-01 13:18:04,14.32s,0.00000010,0.0017,0.0753,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_331_2022-12-01 13:18:24,14.53s,0.00000010,0.0017,0.0763,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_332_2022-12-01 13:18:43,14.58s,0.00000010,0.0018,0.0778,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_333_2022-12-01 13:19:02,14.43s,0.00000010,0.0016,0.0737,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_334_2022-12-01 13:19:22,14.76s,0.00000010,0.0018,0.0743,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_335_2022-12-01 13:19:41,14.51s,0.00000010,0.0018,0.0802,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_336_2022-12-01 13:20:00,14.33s,0.00000010,0.0017,0.0801,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_337_2022-12-01 13:20:19,14.52s,0.00000010,0.0017,0.0760,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_338_2022-12-01 13:20:38,14.34s,0.00000010,0.0017,0.0766,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_339_2022-12-01 13:20:57,14.42s,0.00000010,0.0018,0.0766,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_340_2022-12-01 13:21:17,14.43s,0.00000010,0.0017,0.0752,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_341_2022-12-01 13:21:36,14.39s,0.00000010,0.0018,0.0762,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_342_2022-12-01 13:21:55,14.45s,0.00000010,0.0018,0.0766,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_343_2022-12-01 13:22:14,14.43s,0.00000010,0.0018,0.0756,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_344_2022-12-01 13:22:33,14.34s,0.00000010,0.0018,0.0776,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_345_2022-12-01 13:22:52,14.41s,0.00000010,0.0018,0.0779,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_346_2022-12-01 13:23:12,14.80s,0.00000010,0.0017,0.0760,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_347_2022-12-01 13:23:31,14.54s,0.00000010,0.0017,0.0867,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_348_2022-12-01 13:23:50,14.37s,0.00000010,0.0017,0.0792,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_349_2022-12-01 13:24:10,14.60s,0.00000010,0.0018,0.0807,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_350_2022-12-01 13:24:29,14.37s,0.00000010,0.0017,0.0792,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_351_2022-12-01 13:24:48,14.49s,0.00000010,0.0017,0.0783,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_352_2022-12-01 13:25:07,14.35s,0.00000010,0.0018,0.0798,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_353_2022-12-01 13:25:26,14.36s,0.00000010,0.0016,0.0782,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_354_2022-12-01 13:25:45,14.42s,0.00000010,0.0016,0.0805,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_355_2022-12-01 13:26:04,14.44s,0.00000010,0.0017,0.0789,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_356_2022-12-01 13:26:24,14.55s,0.00000010,0.0018,0.0739,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_357_2022-12-01 13:26:43,14.57s,0.00000010,0.0018,0.0760,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_358_2022-12-01 13:27:02,14.55s,0.00000010,0.0017,0.0790,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_359_2022-12-01 13:27:21,14.35s,0.00000010,0.0018,0.0760,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_360_2022-12-01 13:27:40,14.42s,0.00000010,0.0017,0.0823,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_361_2022-12-01 13:28:00,14.52s,0.00000010,0.0017,0.0750,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_362_2022-12-01 13:28:19,14.60s,0.00000010,0.0017,0.0733,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_363_2022-12-01 13:28:38,14.47s,0.00000010,0.0017,0.0786,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_364_2022-12-01 13:28:58,14.59s,0.00000010,0.0017,0.0750,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_365_2022-12-01 13:29:17,14.66s,0.00000010,0.0017,0.0784,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_366_2022-12-01 13:29:36,14.36s,0.00000010,0.0017,0.0795,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_367_2022-12-01 13:29:55,14.59s,0.00000010,0.0018,0.0746,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_368_2022-12-01 13:30:15,14.50s,0.00000010,0.0017,0.0777,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_369_2022-12-01 13:30:34,14.32s,0.00000010,0.0017,0.0756,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_370_2022-12-01 13:30:53,14.55s,0.00000010,0.0017,0.0748,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_371_2022-12-01 13:31:12,14.56s,0.00000010,0.0017,0.0779,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_372_2022-12-01 13:31:32,14.67s,0.00000010,0.0017,0.0739,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_373_2022-12-01 13:31:51,14.62s,0.00000010,0.0017,0.0737,0.9766,0.9766,0.9766,0.9766
1_fold|epoch_374_2022-12-01 13:32:11,14.60s,0.00000010,0.0018,0.0772,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_375_2022-12-01 13:32:30,14.55s,0.00000010,0.0018,0.0727,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_376_2022-12-01 13:32:49,14.54s,0.00000010,0.0018,0.0756,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_377_2022-12-01 13:33:08,14.66s,0.00000010,0.0018,0.0752,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_378_2022-12-01 13:33:28,14.57s,0.00000010,0.0017,0.0774,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_379_2022-12-01 13:33:47,14.51s,0.00000010,0.0017,0.0759,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_380_2022-12-01 13:34:06,14.46s,0.00000010,0.0018,0.0808,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_381_2022-12-01 13:34:26,14.80s,0.00000010,0.0018,0.0744,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_382_2022-12-01 13:34:45,14.57s,0.00000010,0.0019,0.0787,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_383_2022-12-01 13:35:04,14.57s,0.00000010,0.0018,0.0781,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_384_2022-12-01 13:35:23,14.29s,0.00000010,0.0017,0.0769,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_385_2022-12-01 13:35:43,14.46s,0.00000010,0.0017,0.0761,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_386_2022-12-01 13:36:02,14.37s,0.00000010,0.0018,0.0760,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_387_2022-12-01 13:36:21,14.42s,0.00000010,0.0017,0.0750,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_388_2022-12-01 13:36:40,14.47s,0.00000010,0.0017,0.0780,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_389_2022-12-01 13:36:59,14.54s,0.00000010,0.0017,0.0802,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_390_2022-12-01 13:37:18,14.31s,0.00000010,0.0017,0.0789,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_391_2022-12-01 13:37:38,14.52s,0.00000010,0.0017,0.0723,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_392_2022-12-01 13:37:57,14.73s,0.00000010,0.0017,0.0773,0.9766,0.9766,0.9766,0.9766
1_fold|epoch_393_2022-12-01 13:38:17,14.59s,0.00000010,0.0017,0.0812,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_394_2022-12-01 13:38:36,14.55s,0.00000010,0.0017,0.0799,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_395_2022-12-01 13:38:55,14.55s,0.00000010,0.0017,0.0741,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_396_2022-12-01 13:39:15,14.69s,0.00000010,0.0018,0.0812,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_397_2022-12-01 13:39:34,14.62s,0.00000010,0.0017,0.0713,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_398_2022-12-01 13:39:54,14.81s,0.00000010,0.0018,0.0759,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_399_2022-12-01 13:40:13,14.61s,0.00000010,0.0017,0.0750,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_400_2022-12-01 13:40:33,14.76s,0.00000010,0.0017,0.0728,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_401_2022-12-01 13:40:52,14.71s,0.00000010,0.0018,0.0795,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_402_2022-12-01 13:41:12,14.76s,0.00000010,0.0016,0.0747,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_403_2022-12-01 13:41:31,14.66s,0.00000010,0.0017,0.0793,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_404_2022-12-01 13:41:50,14.60s,0.00000010,0.0018,0.0789,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_405_2022-12-01 13:42:09,14.43s,0.00000010,0.0017,0.0818,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_406_2022-12-01 13:42:29,14.52s,0.00000010,0.0017,0.0770,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_407_2022-12-01 13:42:48,14.56s,0.00000010,0.0019,0.0761,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_408_2022-12-01 13:43:07,14.68s,0.00000010,0.0017,0.0763,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_409_2022-12-01 13:43:27,14.47s,0.00000010,0.0018,0.0755,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_410_2022-12-01 13:43:46,14.36s,0.00000010,0.0019,0.0749,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_411_2022-12-01 13:44:05,14.46s,0.00000010,0.0018,0.0796,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_412_2022-12-01 13:44:24,14.52s,0.00000010,0.0018,0.0742,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_413_2022-12-01 13:44:43,14.42s,0.00000010,0.0018,0.0763,0.9799,0.9799,0.9799,0.9799
1_fold|epoch_414_2022-12-01 13:45:03,14.60s,0.00000010,0.0017,0.0801,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_415_2022-12-01 13:45:22,14.45s,0.00000010,0.0018,0.0788,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_416_2022-12-01 13:45:41,14.49s,0.00000010,0.0017,0.0788,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_417_2022-12-01 13:46:00,14.43s,0.00000010,0.0017,0.0790,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_418_2022-12-01 13:46:19,14.47s,0.00000010,0.0017,0.0833,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_419_2022-12-01 13:46:39,14.43s,0.00000010,0.0018,0.0757,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_420_2022-12-01 13:46:58,14.52s,0.00000010,0.0018,0.0830,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_421_2022-12-01 13:47:17,14.48s,0.00000010,0.0016,0.0750,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_422_2022-12-01 13:47:36,14.52s,0.00000010,0.0018,0.0794,0.9777,0.9777,0.9777,0.9777
1_fold|epoch_423_2022-12-01 13:47:56,14.52s,0.00000010,0.0017,0.0776,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_424_2022-12-01 13:48:15,14.54s,0.00000010,0.0017,0.0825,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_425_2022-12-01 13:48:34,14.45s,0.00000010,0.0017,0.0814,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_426_2022-12-01 13:48:54,14.64s,0.00000010,0.0017,0.0772,0.9788,0.9788,0.9788,0.9788
1_fold|epoch_427_2022-12-01 13:49:13,14.50s,0.00000010,0.0017,0.0755,0.9788,0.9788,0.9788,0.9788
