epoch,training_time,lr,train_loss,test_loss,f1_value,val_acc,precision,recall
1_fold|epoch_429_2022-12-06 13:45:20,15.72s,0.00000010,0.0000,0.1057,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_430_2022-12-06 13:45:42,15.71s,0.00000010,0.0000,0.1013,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_431_2022-12-06 13:46:03,15.93s,0.00000010,0.0001,0.1072,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_432_2022-12-06 13:46:24,15.81s,0.00000010,0.0000,0.1052,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_433_2022-12-06 13:46:45,15.79s,0.00000010,0.0000,0.1020,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_434_2022-12-06 13:47:06,15.86s,0.00000010,0.0000,0.0966,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_435_2022-12-06 13:47:28,15.70s,0.00000010,0.0000,0.1000,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_436_2022-12-06 13:47:49,15.88s,0.00000010,0.0000,0.1061,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_437_2022-12-06 13:48:10,15.97s,0.00000010,0.0000,0.1065,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_438_2022-12-06 13:48:31,15.56s,0.00000010,0.0000,0.1031,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_439_2022-12-06 13:48:52,15.62s,0.00000010,0.0001,0.1075,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_440_2022-12-06 13:49:13,15.65s,0.00000010,0.0000,0.0971,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_441_2022-12-06 13:49:34,15.67s,0.00000010,0.0000,0.1080,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_442_2022-12-06 13:49:55,15.65s,0.00000010,0.0001,0.1037,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_443_2022-12-06 13:50:17,15.84s,0.00000010,0.0001,0.1042,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_444_2022-12-06 13:50:38,15.84s,0.00000010,0.0000,0.1063,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_445_2022-12-06 13:50:59,15.58s,0.00000010,0.0001,0.1067,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_446_2022-12-06 13:51:20,15.70s,0.00000010,0.0000,0.1020,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_447_2022-12-06 13:51:41,15.58s,0.00000010,0.0000,0.1100,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_448_2022-12-06 13:52:02,15.73s,0.00000010,0.0000,0.1027,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_449_2022-12-06 13:52:23,15.93s,0.00000010,0.0000,0.1047,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_450_2022-12-06 13:52:45,15.81s,0.00000010,0.0000,0.1004,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_451_2022-12-06 13:53:06,15.72s,0.00000010,0.0000,0.1026,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_452_2022-12-06 13:53:27,15.97s,0.00000010,0.0000,0.0952,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_453_2022-12-06 13:53:48,15.70s,0.00000010,0.0001,0.1048,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_454_2022-12-06 13:54:09,15.63s,0.00000010,0.0000,0.1102,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_455_2022-12-06 13:54:30,15.86s,0.00000010,0.0000,0.1038,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_456_2022-12-06 13:54:51,15.68s,0.00000010,0.0001,0.1044,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_457_2022-12-06 13:55:13,15.70s,0.00000010,0.0001,0.1156,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_458_2022-12-06 13:55:34,15.90s,0.00000010,0.0000,0.0994,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_459_2022-12-06 13:55:55,15.99s,0.00000010,0.0000,0.0995,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_460_2022-12-06 13:56:17,15.94s,0.00000010,0.0001,0.1053,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_461_2022-12-06 13:56:38,15.82s,0.00000010,0.0000,0.0995,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_462_2022-12-06 13:56:59,15.68s,0.00000010,0.0001,0.1019,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_463_2022-12-06 13:57:20,15.68s,0.00000010,0.0000,0.0991,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_464_2022-12-06 13:57:41,15.73s,0.00000010,0.0001,0.1079,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_465_2022-12-06 13:58:02,15.69s,0.00000010,0.0000,0.0990,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_466_2022-12-06 13:58:23,15.74s,0.00000010,0.0000,0.1026,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_467_2022-12-06 13:58:45,16.22s,0.00000010,0.0000,0.0955,0.9877,0.9877,0.9877,0.9877
1_fold|epoch_468_2022-12-06 13:59:06,15.71s,0.00000010,0.0001,0.1030,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_469_2022-12-06 13:59:27,15.82s,0.00000010,0.0001,0.1020,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_470_2022-12-06 13:59:49,15.87s,0.00000010,0.0000,0.1032,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_471_2022-12-06 14:00:10,15.98s,0.00000010,0.0000,0.1017,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_472_2022-12-06 14:00:31,15.93s,0.00000010,0.0000,0.1062,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_473_2022-12-06 14:00:53,15.72s,0.00000010,0.0002,0.1013,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_474_2022-12-06 14:01:14,15.75s,0.00000010,0.0000,0.1109,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_475_2022-12-06 14:01:35,15.64s,0.00000010,0.0001,0.1006,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_476_2022-12-06 14:01:56,15.90s,0.00000010,0.0001,0.1031,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_477_2022-12-06 14:02:18,16.05s,0.00000010,0.0001,0.1036,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_478_2022-12-06 14:02:39,16.19s,0.00000010,0.0000,0.1086,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_479_2022-12-06 14:03:01,16.10s,0.00000010,0.0001,0.1056,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_480_2022-12-06 14:03:22,16.00s,0.00000010,0.0000,0.1090,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_481_2022-12-06 14:03:44,16.06s,0.00000010,0.0001,0.0935,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_482_2022-12-06 14:04:05,15.88s,0.00000010,0.0000,0.1003,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_483_2022-12-06 14:04:26,15.91s,0.00000010,0.0000,0.1091,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_484_2022-12-06 14:04:48,15.79s,0.00000010,0.0000,0.1006,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_485_2022-12-06 14:05:09,15.84s,0.00000010,0.0000,0.0985,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_486_2022-12-06 14:05:30,15.75s,0.00000010,0.0000,0.1034,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_487_2022-12-06 14:05:51,16.03s,0.00000010,0.0000,0.0938,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_488_2022-12-06 14:06:13,15.99s,0.00000010,0.0000,0.1104,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_489_2022-12-06 14:06:34,15.81s,0.00000010,0.0000,0.1036,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_490_2022-12-06 14:06:55,15.57s,0.00000010,0.0000,0.0994,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_491_2022-12-06 14:07:17,16.03s,0.00000010,0.0000,0.1023,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_492_2022-12-06 14:07:38,15.66s,0.00000010,0.0000,0.1070,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_493_2022-12-06 14:07:59,15.77s,0.00000010,0.0000,0.1005,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_494_2022-12-06 14:08:20,15.65s,0.00000010,0.0001,0.1153,0.9833,0.9833,0.9833,0.9833
1_fold|epoch_495_2022-12-06 14:08:41,15.74s,0.00000010,0.0000,0.1046,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_496_2022-12-06 14:09:02,15.65s,0.00000010,0.0000,0.1024,0.9855,0.9855,0.9855,0.9855
1_fold|epoch_497_2022-12-06 14:09:23,15.62s,0.00000010,0.0000,0.0993,0.9866,0.9866,0.9866,0.9866
1_fold|epoch_498_2022-12-06 14:09:44,15.78s,0.00000010,0.0000,0.1068,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_499_2022-12-06 14:10:05,15.63s,0.00000010,0.0000,0.1086,0.9844,0.9844,0.9844,0.9844
1_fold|epoch_500_2022-12-06 14:10:26,15.68s,0.00000010,0.0000,0.1035,0.9855,0.9855,0.9855,0.9855
